Year,Country,Country Url,Region Code,Region,Rank Per Region,Overall Rank,Happiness Score,Happiness Status,GDP per capita,Family,Social Support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,alpha-2,alpha-3
2016,Lebanon,https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Lebanon.svg,142,ASIA,Asia,93,5.1290,Amber,1.1227,0.6418,0.0000,0.7617,0.2623,0.2369,0.0306,LB,LBN
2016,Portugal,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg,150,EUROPE,Europe,94,5.1230,Amber,1.2761,0.9437,0.0000,0.7936,0.4473,0.1169,0.0152,PT,PRT
2016,Macedonia,https://upload.wikimedia.org/wikipedia/commons/f/f8/Flag_of_Macedonia.svg,150,EUROPE,Europe,95,5.1210,Amber,1.0193,0.7824,0.0000,0.6474,0.2767,0.2351,0.0705,MK,MKD
2016,Vietnam,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Vietnam.svg,142,ASIA,Asia,96,5.0610,Amber,0.7404,0.7912,0.0000,0.6616,0.5595,0.2507,0.1156,VN,VNM
2016,Tunisia,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Tunisia.svg,2,AFRICA,Africa,98,5.0450,Amber,0.9772,0.4316,0.0000,0.5958,0.2355,0.0394,0.0817,TN,TUN
2016,Greece,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Greece.svg,150,EUROPE,Europe,99,5.0330,Amber,1.2489,0.7547,0.0000,0.8003,0.0582,0.0000,0.0413,GR,GRC
2016,Tajikistan,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Tajikistan.svg,142,ASIA,Asia,100,4.9960,Amber,0.4884,0.7560,0.0000,0.5312,0.4341,0.2600,0.1351,TJ,TJK
2016,Mongolia,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Mongolia.svg,142,ASIA,Asia,101,4.9070,Amber,0.9885,1.0898,0.0000,0.5547,0.3597,0.3454,0.0328,MN,MNG
2016,Laos,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Laos.svg,142,ASIA,Asia,102,4.8760,Amber,0.6804,0.5497,0.0000,0.3829,0.5217,0.4308,0.2242,LA,LAO
2016,Nigeria,https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg,2,AFRICA,Africa,103,4.8750,Amber,0.7522,0.6450,0.0000,0.0511,0.2785,0.2322,0.0305,NG,NGA
2016,Honduras,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Honduras.svg,19,AMERICAS,Americas,104,4.8710,Amber,0.6943,0.7560,0.0000,0.5838,0.2676,0.2044,0.0691,HN,HND
2016,Iran,https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg,142,ASIA,Asia,105,4.8130,Amber,1.1176,0.3886,0.0000,0.6423,0.2254,0.3854,0.0557,IR,IRN
2016,Zambia,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Zambia.svg,2,AFRICA,Africa,106,4.7950,Amber,0.6120,0.6376,0.0000,0.2357,0.4266,0.1787,0.1148,ZM,ZMB
2016,Nepal,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flag_of_Nepal.svg,142,ASIA,Asia,107,4.7930,Amber,0.4463,0.6970,0.0000,0.5007,0.3701,0.3816,0.0701,NP,NPL
2016,Albania,https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Albania.svg,150,EUROPE,Europe,109,4.6550,Amber,0.9553,0.5016,0.0000,0.7301,0.3187,0.1684,0.0530,AL,ALB
2016,Bangladesh,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bangladesh.svg,142,ASIA,Asia,110,4.6430,Amber,0.5418,0.2475,0.0000,0.5299,0.3978,0.1913,0.1258,BD,BGD
2016,Sierra Leone,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Sierra_Leone.svg,2,AFRICA,Africa,111,4.6350,Amber,0.3649,0.6280,0.0000,0.0000,0.3069,0.2390,0.0820,SL,SLE
2016,Iraq,https://upload.wikimedia.org/wikipedia/commons/f/f6/Flag_of_Iraq.svg,142,ASIA,Asia,112,4.5750,Amber,1.0747,0.5920,0.0000,0.5108,0.2486,0.1959,0.1364,IQ,IRQ
2016,Namibia,https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_Namibia.svg,2,AFRICA,Africa,113,4.5740,Amber,0.9329,0.7036,0.0000,0.3474,0.4861,0.0780,0.1040,,NAM
2016,Cameroon,https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Cameroon.svg,2,AFRICA,Africa,114,4.5130,Amber,0.5250,0.6254,0.0000,0.1270,0.4274,0.2268,0.0613,CM,CMR
2016,Ethiopia,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Ethiopia.svg,2,AFRICA,Africa,115,4.5080,Amber,0.2928,0.3793,0.0000,0.3458,0.3670,0.2952,0.1717,ET,ETH
2016,South Africa,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg,2,AFRICA,Africa,116,4.4590,Amber,1.0242,0.9605,0.0000,0.1861,0.4248,0.1366,0.0842,ZA,ZAF
2016,Sri Lanka,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Sri_Lanka.svg,142,ASIA,Asia,117,4.4150,Amber,0.9732,0.8478,0.0000,0.6201,0.5082,0.4698,0.0796,LK,LKA
2016,India,https://upload.wikimedia.org/wikipedia/en/4/41/Flag_of_India.svg,142,ASIA,Asia,118,4.4040,Amber,0.7404,0.2925,0.0000,0.4509,0.4028,0.2503,0.0872,IN,IND
2016,Myanmar,https://upload.wikimedia.org/wikipedia/commons/8/8c/Flag_of_Myanmar.svg,142,ASIA,Asia,119,4.3950,Amber,0.3411,0.6998,0.0000,0.3988,0.4269,0.8197,0.2024,MM,MMR
2016,Egypt,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Egypt.svg,2,AFRICA,Africa,120,4.3620,Amber,0.9539,0.4981,0.0000,0.5212,0.1885,0.1271,0.1039,EG,EGY
2016,Armenia,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Armenia.svg,142,ASIA,Asia,121,4.3600,Amber,0.8609,0.6248,0.0000,0.6408,0.1404,0.0779,0.0362,AM,ARM
2016,Kenya,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Kenya.svg,2,AFRICA,Africa,122,4.3560,Amber,0.5227,0.7624,0.0000,0.3015,0.4058,0.4133,0.0669,KE,KEN
2016,Ukraine,https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Ukraine.svg,150,EUROPE,Europe,123,4.3240,Amber,0.8729,1.0141,0.0000,0.5863,0.1286,0.2036,0.0183,UA,UKR
2016,Ghana,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Ghana.svg,2,AFRICA,Africa,124,4.2760,Amber,0.6311,0.4935,0.0000,0.2968,0.4097,0.2120,0.0326,GH,GHA
2016,Georgia,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg,142,ASIA,Asia,126,4.2520,Amber,0.8379,0.1925,0.0000,0.6403,0.3246,0.0679,0.3188,GE,GEO
2016,Senegal,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg,2,AFRICA,Africa,128,4.2190,Amber,0.4431,0.7742,0.0000,0.4046,0.3106,0.1910,0.1168,SN,SEN
2016,Bulgaria,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Bulgaria.svg,150,EUROPE,Europe,129,4.2170,Amber,1.1131,0.9254,0.0000,0.6781,0.2122,0.1279,0.0062,BG,BGR
2016,Mauritania,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Mauritania.svg,2,AFRICA,Africa,130,4.2010,Amber,0.6139,0.8414,0.0000,0.2864,0.1268,0.2269,0.1795,MR,MRT
2016,Zimbabwe,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Zimbabwe.svg,2,AFRICA,Africa,131,4.1930,Amber,0.3504,0.7148,0.0000,0.1595,0.2543,0.1850,0.0858,ZW,ZWE
2016,Malawi,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Malawi.svg,2,AFRICA,Africa,132,4.1560,Amber,0.0871,0.1470,0.0000,0.2936,0.4143,0.3097,0.0756,MW,MWI
2016,Sudan,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg,2,AFRICA,Africa,133,4.1390,Amber,0.6307,0.8193,0.0000,0.2976,0.0000,0.1808,0.1004,SD,SDN
2016,Gabon,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg,2,AFRICA,Africa,134,4.1210,Amber,1.1585,0.7237,0.0000,0.3494,0.2810,0.0624,0.0931,GA,GAB
2016,Mali,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg,2,AFRICA,Africa,135,4.0730,Amber,0.3129,0.8633,0.0000,0.1635,0.2754,0.2106,0.1365,ML,MLI
2016,Haiti,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Haiti.svg,19,AMERICAS,Americas,136,4.0280,Amber,0.3410,0.2956,0.0000,0.2749,0.1207,0.4796,0.1448,HT,HTI
2016,Botswana,https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_Botswana.svg,2,AFRICA,Africa,137,3.9740,Amber,1.0943,0.8919,0.0000,0.3475,0.4409,0.1242,0.1077,BW,BWA
2016,Comoros,https://upload.wikimedia.org/wikipedia/commons/9/94/Flag_of_the_Comoros.svg,2,AFRICA,Africa,138,3.9560,Amber,0.2751,0.6032,0.0000,0.2998,0.1541,0.1827,0.1844,KM,COM
2016,Ivory Coast,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg,,nan,,139,3.9160,Amber,0.5551,0.5758,0.0000,0.0448,0.4066,0.2034,0.1553,,
2016,Cambodia,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Cambodia.svg,142,ASIA,Asia,140,3.9070,Amber,0.5560,0.5375,0.0000,0.4249,0.5885,0.4034,0.0809,KH,KHM
2016,Angola,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Angola.svg,2,AFRICA,Africa,141,3.8660,Amber,0.8473,0.6637,0.0000,0.0499,0.0059,0.1207,0.0843,AO,AGO
2016,Niger,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Niger.svg,2,AFRICA,Africa,142,3.8560,Amber,0.1327,0.6053,0.0000,0.2616,0.3804,0.2097,0.1718,NE,NER
2016,South Sudan,https://upload.wikimedia.org/wikipedia/commons/7/7a/Flag_of_South_Sudan.svg,2,AFRICA,Africa,143,3.8320,Amber,0.3939,0.1852,0.0000,0.1578,0.1966,0.2590,0.1301,SS,SSD
2016,Chad,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Chad.svg,2,AFRICA,Africa,144,3.7630,Amber,0.4221,0.6318,0.0000,0.0382,0.1281,0.1867,0.0495,TD,TCD
2016,Uganda,https://upload.wikimedia.org/wikipedia/commons/4/4e/Flag_of_Uganda.svg,2,AFRICA,Africa,145,3.7390,Amber,0.3472,0.9098,0.0000,0.1963,0.4365,0.2710,0.0644,UG,UGA
2016,Burkina Faso,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Burkina_Faso.svg,2,AFRICA,Africa,145,3.7390,Amber,0.3200,0.6305,0.0000,0.2130,0.3337,0.2435,0.1253,BF,BFA
2016,Yemen,https://upload.wikimedia.org/wikipedia/commons/8/89/Flag_of_Yemen.svg,142,ASIA,Asia,147,3.7240,Amber,0.5794,0.4749,0.0000,0.3105,0.2287,0.0982,0.0589,YE,YEM
2016,Madagascar,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg,2,AFRICA,Africa,148,3.6950,Amber,0.2795,0.4612,0.0000,0.3711,0.1368,0.2204,0.0751,MG,MDG
2016,Tanzania,https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Tanzania.svg,2,AFRICA,Africa,149,3.6660,Amber,0.4716,0.7762,0.0000,0.3570,0.3176,0.3147,0.0510,TZ,TZA
2016,Liberia,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_Liberia.svg,2,AFRICA,Africa,150,3.6220,Amber,0.1071,0.5035,0.0000,0.2316,0.2575,0.2406,0.0485,LR,LBR
2016,Guinea,https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg,2,AFRICA,Africa,151,3.6070,Amber,0.2241,0.3109,0.0000,0.1883,0.3095,0.2991,0.1192,GN,GIN
2016,Rwanda,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Rwanda.svg,2,AFRICA,Africa,152,3.5150,Amber,0.3285,0.6159,0.0000,0.3186,0.5432,0.2355,0.5052,RW,RWA
2016,Benin,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Benin.svg,2,AFRICA,Africa,153,3.4840,Amber,0.3950,0.1042,0.0000,0.2103,0.3975,0.2018,0.0668,BJ,BEN
2016,Afghanistan,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Afghanistan.svg,142,ASIA,Asia,154,3.3600,Amber,0.3823,0.1104,0.0000,0.1734,0.1643,0.3127,0.0711,AF,AFG
2016,Togo,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Togo.svg,2,AFRICA,Africa,155,3.3030,Amber,0.2812,0.0000,0.0000,0.2481,0.3468,0.1752,0.1159,TG,TGO
2016,Syria,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg,142,ASIA,Asia,156,3.0690,Amber,0.7472,0.1487,0.0000,0.6299,0.0691,0.4840,0.1723,SY,SYR
2016,Burundi,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Burundi.svg,2,AFRICA,Africa,157,2.9050,Amber,0.0683,0.2344,0.0000,0.1575,0.0432,0.2029,0.0942,BI,BDI
2017,Norway,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg,150,EUROPE,Europe,1,7.5370,Green,1.6165,1.5335,0.0000,0.7967,0.6354,0.3620,0.3160,NO,NOR
2017,Denmark,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg,150,EUROPE,Europe,2,7.5220,Green,1.4824,1.5511,0.0000,0.7926,0.6260,0.3553,0.4008,DK,DNK
2017,Iceland,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg,150,EUROPE,Europe,3,7.5040,Green,1.4806,1.6106,0.0000,0.8336,0.6272,0.4755,0.1535,IS,ISL
2017,Switzerland,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg,150,EUROPE,Europe,4,7.4940,Green,1.5650,1.5169,0.0000,0.8581,0.6201,0.2905,0.3670,CH,CHE
2017,Finland,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg,150,EUROPE,Europe,5,7.4690,Green,1.4436,1.5402,0.0000,0.8092,0.6180,0.2455,0.3826,FI,FIN
2017,Netherlands,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,150,EUROPE,Europe,6,7.3770,Green,1.5039,1.4289,0.0000,0.8107,0.5854,0.4705,0.2827,NL,NLD
2017,Canada,https://upload.wikimedia.org/wikipedia/en/c/cf/Flag_of_Canada.svg,19,AMERICAS,Americas,7,7.3160,Green,1.4792,1.4813,0.0000,0.8346,0.6111,0.4355,0.2874,CA,CAN
2017,New Zealand,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg,9,OCEANIA,Oceania,8,7.3140,Green,1.4057,1.5482,0.0000,0.8168,0.6141,0.5000,0.3828,NZ,NZL
2017,Australia,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,9,OCEANIA,Oceania,9,7.2840,Green,1.4844,1.5100,0.0000,0.8439,0.6016,0.4777,0.3012,AU,AUS
2017,Sweden,https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg,150,EUROPE,Europe,9,7.2840,Green,1.4944,1.4782,0.0000,0.8309,0.6129,0.3854,0.3844,SE,SWE
2017,Israel,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg,142,ASIA,Asia,11,7.2130,Green,1.3754,1.3763,0.0000,0.8384,0.4060,0.3301,0.0852,IL,ISR
2017,Costa Rica,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg,19,AMERICAS,Americas,12,7.0790,Green,1.1097,1.4164,0.0000,0.7595,0.5801,0.2146,0.1001,CR,CRI
2017,Austria,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg,150,EUROPE,Europe,13,7.0060,Green,1.4871,1.4599,0.0000,0.8153,0.5678,0.3165,0.2211,AT,AUT
2017,United States,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,19,AMERICAS,Americas,14,6.9930,Green,1.5463,1.4199,0.0000,0.7743,0.5057,0.3926,0.1356,US,USA
2017,Ireland,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg,150,EUROPE,Europe,15,6.9770,Green,1.5357,1.5582,0.0000,0.8098,0.5731,0.4279,0.2984,IE,IRL
2017,Germany,https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg,150,EUROPE,Europe,16,6.9510,Green,1.4879,1.4725,0.0000,0.7990,0.5625,0.3363,0.2767,DE,DEU
2017,Belgium,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg,150,EUROPE,Europe,17,6.8910,Green,1.4638,1.4623,0.0000,0.8181,0.5398,0.2315,0.2513,BE,BEL
2017,Luxembourg,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg,150,EUROPE,Europe,18,6.8630,Green,1.7419,1.4576,0.0000,0.8451,0.5966,0.2832,0.3188,LU,LUX
2017,United Kingdom,https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg,150,EUROPE,Europe,19,6.7140,Green,1.4416,1.4965,0.0000,0.8053,0.5082,0.4928,0.2654,GB,GBR
2017,Chile,https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg,19,AMERICAS,Americas,20,6.6520,Green,1.2528,1.2840,0.0000,0.8195,0.3769,0.3267,0.0823,CL,CHL
2017,United Arab Emirates,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg,142,ASIA,Asia,21,6.6480,Green,1.6263,1.2664,0.0000,0.7268,0.6083,0.3609,0.3245,AE,ARE
2017,Brazil,https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg,19,AMERICAS,Americas,22,6.6350,Green,1.1074,1.4313,0.0000,0.6166,0.4375,0.1623,0.1111,BR,BRA
2017,Czech Republic,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg,150,EUROPE,Europe,23,6.6090,Green,1.3527,1.4339,0.0000,0.7544,0.4909,0.0881,0.0369,CZ,CZE
2017,Argentina,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg,19,AMERICAS,Americas,24,6.5990,Green,1.1853,1.4405,0.0000,0.6951,0.4945,0.1095,0.0597,AR,ARG
2017,Mexico,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg,19,AMERICAS,Americas,25,6.5780,Green,1.1532,1.2109,0.0000,0.7100,0.4127,0.1210,0.1328,MX,MEX
2017,Singapore,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg,142,ASIA,Asia,26,6.5720,Green,1.6923,1.3538,0.0000,0.9495,0.5498,0.3460,0.4643,SG,SGP
2017,Malta,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg,150,EUROPE,Europe,27,6.5270,Green,1.3433,1.4884,0.0000,0.8219,0.5888,0.5747,0.1531,MT,MLT
2017,Guatemala,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg,19,AMERICAS,Americas,28,6.4540,Green,0.8720,1.2556,0.0000,0.5402,0.5313,0.2835,0.0772,GT,GTM
2017,Uruguay,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg,19,AMERICAS,Americas,28,6.4540,Green,1.2176,1.4122,0.0000,0.7192,0.5794,0.1751,0.1781,UY,URY
2017,Panama,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg,19,AMERICAS,Americas,30,6.4520,Green,1.2337,1.3732,0.0000,0.7062,0.5500,0.2106,0.0710,PA,PAN
2017,France,https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg,150,EUROPE,Europe,31,6.4420,Green,1.4309,1.3878,0.0000,0.8445,0.4702,0.1298,0.1725,FR,FRA
2017,Thailand,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg,142,ASIA,Asia,32,6.4240,Green,1.1279,1.4258,0.0000,0.6472,0.5802,0.5721,0.0316,TH,THA
2017,Spain,https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg,150,EUROPE,Europe,34,6.4030,Green,1.3844,1.5321,0.0000,0.8890,0.4088,0.1901,0.0709,ES,ESP
2017,Qatar,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg,142,ASIA,Asia,35,6.3750,Green,1.8708,1.2743,0.0000,0.7101,0.6041,0.3305,0.4393,QA,QAT
2017,Colombia,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg,19,AMERICAS,Americas,36,6.3570,Green,1.0706,1.4022,0.0000,0.5950,0.4775,0.1490,0.0467,CO,COL
2017,Saudi Arabia,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg,142,ASIA,Asia,37,6.3440,Green,1.5306,1.2867,0.0000,0.5901,0.4498,0.1476,0.2734,SA,SAU
2017,Trinidad and Tobago,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Trinidad_and_Tobago.svg,19,AMERICAS,Americas,38,6.1680,Green,1.3614,1.3802,0.0000,0.5200,0.5186,0.3253,0.0090,TT,TTO
2017,Kuwait,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Kuwait.svg,142,ASIA,Asia,39,6.1050,Green,1.6330,1.2597,0.0000,0.6321,0.4963,0.2283,0.2152,KW,KWT
2017,Slovakia,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Slovakia.svg,150,EUROPE,Europe,40,6.0980,Green,1.3254,1.5051,0.0000,0.7127,0.2958,0.1365,0.0242,SK,SVK
2017,Bahrain,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Bahrain.svg,142,ASIA,Asia,41,6.0870,Green,1.4884,1.3231,0.0000,0.6531,0.5367,0.1727,0.2570,BH,BHR
2017,Malaysia,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Malaysia.svg,142,ASIA,Asia,42,6.0840,Green,1.2912,1.2846,0.0000,0.6188,0.4023,0.4166,0.0656,MY,MYS
2017,Nicaragua,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Nicaragua.svg,19,AMERICAS,Americas,43,6.0710,Green,0.7373,1.2872,0.0000,0.6531,0.4476,0.3017,0.1307,NI,NIC
2017,Ecuador,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg,19,AMERICAS,Americas,44,6.0080,Green,1.0008,1.2862,0.0000,0.6856,0.4552,0.1501,0.1401,EC,ECU
2017,El Salvador,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_El_Salvador.svg,19,AMERICAS,Americas,45,6.0030,Green,0.9098,1.1821,0.0000,0.5960,0.4325,0.0783,0.0900,SV,SLV
2017,Poland,https://upload.wikimedia.org/wikipedia/en/1/12/Flag_of_Poland.svg,150,EUROPE,Europe,46,5.9730,Green,1.2918,1.4457,0.0000,0.6995,0.5203,0.1585,0.0593,PL,POL
2017,Uzbekistan,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Uzbekistan.svg,142,ASIA,Asia,47,5.9710,Green,0.7864,1.5490,0.0000,0.4983,0.6582,0.4160,0.2465,UZ,UZB
2017,Italy,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg,150,EUROPE,Europe,48,5.9640,Green,1.3951,1.4449,0.0000,0.8531,0.2565,0.1728,0.0280,IT,ITA
2017,Russia,https://upload.wikimedia.org/wikipedia/en/f/f3/Flag_of_Russia.svg,150,EUROPE,Europe,49,5.9630,Green,1.2818,1.4693,0.0000,0.5473,0.3738,0.0523,0.0330,RU,RUS
2017,Belize,https://upload.wikimedia.org/wikipedia/commons/e/e7/Flag_of_Belize.svg,19,AMERICAS,Americas,50,5.9560,Green,0.9080,1.0814,0.0000,0.4502,0.5475,0.2400,0.0966,BZ,BLZ
2017,Japan,https://upload.wikimedia.org/wikipedia/en/9/9e/Flag_of_Japan.svg,142,ASIA,Asia,51,5.9200,Green,1.4169,1.4363,0.0000,0.9135,0.5056,0.1206,0.1638,JP,JPN
2017,Lithuania,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Lithuania.svg,150,EUROPE,Europe,52,5.9020,Green,1.3146,1.4735,0.0000,0.6289,0.2342,0.0102,0.0119,LT,LTU
2017,Algeria,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg,2,AFRICA,Africa,53,5.8720,Green,1.0919,1.1462,0.0000,0.6176,0.2333,0.0694,0.1461,DZ,DZA
2017,Latvia,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg,150,EUROPE,Europe,54,5.8500,Green,1.2607,1.4047,0.0000,0.6386,0.3257,0.1531,0.0738,LV,LVA
2017,Moldova,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg,150,EUROPE,Europe,55,5.8380,Green,0.7289,1.2518,0.0000,0.5895,0.2407,0.2088,0.0101,MD,MDA
2017,South Korea,https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg,142,ASIA,Asia,55,5.8380,Green,1.4017,1.1283,0.0000,0.9002,0.2579,0.2067,0.0633,KP,PRK
2017,Romania,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg,150,EUROPE,Europe,57,5.8250,Green,1.2177,1.1501,0.0000,0.6852,0.4570,0.1335,0.0044,RO,ROU
2017,Bolivia,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Bolivia.svg,19,AMERICAS,Americas,58,5.8230,Green,0.8338,1.2276,0.0000,0.4736,0.5587,0.2256,0.0605,BO,BOL
2017,Turkmenistan,https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Turkmenistan.svg,142,ASIA,Asia,59,5.8220,Green,1.1308,1.4931,0.0000,0.4377,0.4183,0.2499,0.2593,TM,TKM
2017,Kazakhstan,https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Kazakhstan.svg,142,ASIA,Asia,60,5.8190,Green,1.2846,1.3844,0.0000,0.6060,0.4375,0.2020,0.1193,KZ,KAZ
2017,Slovenia,https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Slovenia.svg,150,EUROPE,Europe,62,5.7580,Green,1.3412,1.4525,0.0000,0.7908,0.5726,0.2426,0.0451,SI,SVN
